"SampleID"	"Haplogroup"	"Rank"	"Quality"	"Range"
"111-1883-0847"	"C7a"	"1"	"0.9808"	"1-16569"
"111-1883-4081"	"N9a1"	"1"	"1.0000"	"1-16569"
"111-1883-5255"	"D6a1a"	"1"	"0.9789"	"1-16569"
"111-1883-8621"	"M10a1a"	"1"	"0.8994"	"1-16569"
"111-1883-9888"	"D5a2a1"	"1"	"0.9518"	"1-16569"
"111-1884-0235"	"F4a2"	"1"	"0.9321"	"1-16569"
"111-1884-5292"	"D4e3"	"1"	"0.9886"	"1-16569"
"111-1885-2191"	"B5b2_C204T"	"1"	"0.9280"	"1-16569"
"111-1885-2955"	"D4"	"1"	"0.8881"	"1-16569"
"111-1885-6595"	"M8a2b"	"1"	"0.9667"	"1-16569"
"111-1885-8087"	"D4g2f"	"1"	"1.0000"	"1-16569"
"111-1885-9671"	"A21"	"1"	"0.9138"	"1-16569"
"111-1886-2794"	"B4b1c1"	"1"	"0.8901"	"1-16569"
"111-1886-6549"	"M7b1a1h"	"1"	"0.9547"	"1-16569"
"111-1887-9471"	"D4b2b"	"1"	"0.9881"	"1-16569"
"111-1888-0002"	"M9a1a1c1a"	"1"	"0.9467"	"1-16569"
"111-1888-7230"	"G3a1"	"1"	"0.8950"	"1-16569"
"111-1888-8794"	"B4h1"	"1"	"0.7649"	"1-16569"
"111-1889-1459"	"B5a1c1"	"1"	"0.9167"	"1-16569"
"111-1889-4740"	"B5a1c1"	"1"	"0.9322"	"1-16569"
"111-1889-6737"	"B5b2_C204T"	"1"	"0.9449"	"1-16569"
"111-1889-7758"	"D5a2a1b"	"1"	"0.9344"	"1-16569"
"111-1890-0991"	"F2a1"	"1"	"0.9490"	"1-16569"
"111-1890-1288"	"N9a1"	"1"	"0.9474"	"1-16569"
"111-1890-2582"	"M7b1a1b"	"1"	"0.9481"	"1-16569"
"111-1890-5125"	"A15c"	"1"	"0.9115"	"1-16569"
"111-1890-6153"	"D4o3"	"1"	"0.9546"	"1-16569"
"111-1890-8225"	"M7b1b"	"1"	"0.9594"	"1-16569"
"111-1891-1324"	"M7b1a1e"	"1"	"0.9755"	"1-16569"
"111-1891-1553"	"B4a"	"1"	"0.8350"	"1-16569"
"111-1891-2499"	"D4j3a"	"1"	"0.9495"	"1-16569"
"111-1891-2871"	"F2d"	"1"	"0.9683"	"1-16569"
"111-1891-3199"	"D4"	"1"	"0.8529"	"1-16569"
"111-1891-3359"	"Z3c"	"1"	"0.9639"	"1-16569"
"111-1891-3496"	"F2i"	"1"	"1.0000"	"1-16569"
"111-1891-3557"	"B4c1b"	"1"	"0.7869"	"1-16569"
"111-1891-4073"	"D4a"	"1"	"0.9054"	"1-16569"
"111-1891-4721"	"F2_C16291T"	"1"	"0.9044"	"1-16569"
"111-1891-5209"	"M9a1a1c1a"	"1"	"0.9630"	"1-16569"
"111-1891-5278"	"B4j"	"1"	"0.8846"	"1-16569"
"111-1891-5506"	"C4a1a2"	"1"	"0.9720"	"1-16569"
"111-1891-5582"	"F2h"	"1"	"0.9707"	"1-16569"
"111-1891-5629"	"C7a1c"	"1"	"0.9860"	"1-16569"
"111-1891-5797"	"D5a2a_T16092C"	"1"	"0.9923"	"1-16569"
"111-1891-6022"	"M7b1a1"	"1"	"0.9777"	"1-16569"
"111-1891-6060"	"F1a1a"	"1"	"0.9305"	"1-16569"
"111-1891-6268"	"M7b1a1b"	"1"	"0.9752"	"1-16569"
"111-1891-6466"	"B4e"	"1"	"0.7447"	"1-16569"
"111-1891-6640"	"B4c1a1a1"	"1"	"0.9587"	"1-16569"
"111-1891-7432"	"D5c2"	"1"	"0.9185"	"1-16569"
"111-1891-7746"	"M7b1a1"	"1"	"0.8972"	"1-16569"
"111-1891-8224"	"HV6"	"1"	"0.8043"	"1-16569"
"111-1891-8415"	"N9a3"	"1"	"0.9594"	"1-16569"
"111-1891-8682"	"M10a1a1b"	"1"	"0.9540"	"1-16569"
"111-1891-9085"	"C7a"	"1"	"0.8700"	"1-16569"
"111-1891-9214"	"N9a3"	"1"	"0.9406"	"1-16569"
"111-1892-0364"	"D5b1c1a"	"1"	"0.9334"	"1-16569"
"111-1892-0654"	"B4h"	"1"	"0.8617"	"1-16569"
"111-1892-0838"	"M9a2"	"1"	"0.9468"	"1-16569"
"111-1892-1484"	"G2a6"	"1"	"0.9423"	"1-16569"
"111-1892-1736"	"C7a1"	"1"	"0.9967"	"1-16569"
"111-1892-1781"	"B4b1c2"	"1"	"0.9372"	"1-16569"
"111-1892-2047"	"D5a2a1b"	"1"	"0.9688"	"1-16569"
"111-1892-2443"	"A_T152C_T16362C"	"1"	"0.8484"	"1-16569"
"111-1892-2566"	"D6c"	"1"	"0.9712"	"1-16569"
"111-1892-3372"	"M8b"	"1"	"0.8291"	"1-16569"
"111-1892-3389"	"M8a2a1"	"1"	"0.9632"	"1-16569"
"111-1892-3518"	"M8a2b"	"1"	"0.9891"	"1-16569"
"111-1892-3563"	"G2a1c"	"1"	"0.9799"	"1-16569"
"111-1892-3839"	"G2a2a"	"1"	"0.9613"	"1-16569"
"111-1892-4249"	"D5a2a1b"	"1"	"0.9467"	"1-16569"
"111-1892-4614"	"D4b2"	"1"	"0.9164"	"1-16569"
"111-1892-4836"	"F1a1c"	"1"	"0.9257"	"1-16569"
"111-1892-4904"	"Y1"	"1"	"0.8599"	"1-16569"
"111-1892-4973"	"N9a10_T16311C"	"1"	"0.9680"	"1-16569"
"111-1892-5796"	"M7c1a5"	"1"	"0.9654"	"1-16569"
"111-1892-5949"	"B4c1b2c1"	"1"	"0.9750"	"1-16569"
"111-1892-6465"	"B5b3b"	"1"	"0.9616"	"1-16569"
"111-1892-6748"	"A1a1"	"1"	"1.0000"	"1-16569"
"111-1892-6885"	"M10a1b"	"1"	"0.9483"	"1-16569"
"111-1892-7035"	"H31a"	"1"	"0.9676"	"1-16569"
"111-1892-7295"	"F2f"	"1"	"0.9293"	"1-16569"
"111-1892-7783"	"B4d1"	"1"	"0.9343"	"1-16569"
"111-1892-8070"	"A5a"	"1"	"0.9736"	"1-16569"
"111-1892-8667"	"B4d1"	"1"	"0.8621"	"1-16569"
"111-1892-9756"	"B4c1c"	"1"	"0.9031"	"1-16569"
"111-1892-9886"	"M7c1b2b"	"1"	"0.9158"	"1-16569"
"111-1892-9930"	"D4b2b"	"1"	"0.9571"	"1-16569"
"111-1893-0318"	"M10a1b2"	"1"	"0.9271"	"1-16569"
"111-1893-0370"	"B4c1a1a1"	"1"	"0.9239"	"1-16569"
"111-1893-0950"	"D5a"	"1"	"0.9321"	"1-16569"
"111-1893-1667"	"N9a10"	"1"	"0.9200"	"1-16569"
"111-1893-2077"	"C7a1"	"1"	"0.9672"	"1-16569"
"111-1893-3999"	"M7c1a3"	"1"	"0.9814"	"1-16569"
"111-1893-4231"	"D4a8"	"1"	"1.0000"	"1-16569"
"111-1893-4491"	"F1c1a1"	"1"	"0.9703"	"1-16569"
"111-1893-4651"	"F3b2"	"1"	"0.9571"	"1-16569"
"111-1893-4828"	"F2c"	"1"	"0.8410"	"1-16569"
"111-1893-4910"	"B4a2b1"	"1"	"0.8545"	"1-16569"
"111-1893-5467"	"B4a1c4"	"1"	"0.8977"	"1-16569"
"111-1893-5849"	"G3a4"	"1"	"0.9681"	"1-16569"
"111-1893-6334"	"F2d"	"1"	"0.9527"	"1-16569"
"111-1893-6594"	"B4c1a1a1"	"1"	"0.9587"	"1-16569"
"111-1893-6655"	"F1a1d"	"1"	"0.9738"	"1-16569"
"111-1893-6761"	"U3b1a1"	"1"	"0.9329"	"1-16569"
"111-1893-7119"	"M7c1c2"	"1"	"0.9589"	"1-16569"
"111-1893-7850"	"D4a7"	"1"	"0.9677"	"1-16569"
"111-1893-8031"	"D4a1e"	"1"	"0.9791"	"1-16569"
"111-1893-8536"	"F3a1"	"1"	"0.8742"	"1-16569"
"111-1893-8864"	"B4h1"	"1"	"0.7885"	"1-16569"
"111-1893-9519"	"B5a1c3"	"1"	"0.9570"	"1-16569"
"111-1894-0461"	"F2e"	"1"	"0.8829"	"1-16569"
"111-1894-0669"	"A14"	"1"	"0.9600"	"1-16569"
"111-1894-1031"	"B4c1a"	"1"	"0.8290"	"1-16569"
"111-1894-1352"	"B5a1c1a"	"1"	"0.9597"	"1-16569"
"111-1894-1475"	"A5b1c1"	"1"	"0.9587"	"1-16569"
"111-1894-1796"	"B4b1"	"1"	"0.8178"	"1-16569"
"111-1894-2120"	"M7b1a1g"	"1"	"0.9772"	"1-16569"
"111-1894-3233"	"B4c1c"	"1"	"0.9233"	"1-16569"
"111-1894-3363"	"F1a1c"	"1"	"0.9174"	"1-16569"
"111-1894-3615"	"B4h"	"1"	"0.8113"	"1-16569"
"111-1894-3943"	"D4g2a1"	"1"	"0.9538"	"1-16569"
"111-1894-4384"	"D4e1"	"1"	"0.9213"	"1-16569"
"111-1894-4476"	"M7b1a1"	"1"	"0.9626"	"1-16569"
"111-1894-4612"	"F1a"	"1"	"0.8718"	"1-16569"
"111-1894-4872"	"M12a1a1"	"1"	"0.9664"	"1-16569"
"111-1894-4940"	"D4a6"	"1"	"0.9613"	"1-16569"
"111-1894-6210"	"R9b1"	"1"	"0.7758"	"1-16569"
"111-1894-6487"	"F1a1"	"1"	"0.9301"	"1-16569"
"111-1894-6623"	"C7a1"	"1"	"0.9466"	"1-16569"
"111-1894-6937"	"M9a1a2"	"1"	"0.8866"	"1-16569"
"111-1894-7781"	"G1a1"	"1"	"0.9524"	"1-16569"
"111-1894-8290"	"D4j_T16311C"	"1"	"0.9380"	"1-16569"
"111-1894-8443"	"G2a1c"	"1"	"0.9799"	"1-16569"
"111-1894-8580"	"R11"	"1"	"0.8928"	"1-16569"
"111-1894-9402"	"B4c1b"	"1"	"0.8219"	"1-16569"
"111-1894-9495"	"Z4a"	"1"	"1.0000"	"1-16569"
"111-1895-0224"	"D4b2b"	"1"	"0.9538"	"1-16569"
"111-1895-0330"	"D4a7"	"1"	"0.9004"	"1-16569"
"111-1895-0576"	"D6c"	"1"	"0.9744"	"1-16569"
"111-1895-0828"	"D5a2a1"	"1"	"0.9582"	"1-16569"
"111-1895-1658"	"C7a1c"	"1"	"0.9514"	"1-16569"
"111-1895-2099"	"A10"	"1"	"0.9509"	"1-16569"
"111-1895-2235"	"A25"	"1"	"0.9485"	"1-16569"
"111-1895-3140"	"B4a1_T16311C"	"1"	"0.8123"	"1-16569"
"111-1895-3591"	"F2f"	"1"	"1.0000"	"1-16569"
"111-1895-3720"	"B4d1'2'3"	"1"	"0.8896"	"1-16569"
"111-1895-4093"	"B4b1a2a"	"1"	"0.9120"	"1-16569"
"111-1895-4369"	"D4l2b"	"1"	"0.9953"	"1-16569"
"111-1895-4482"	"C7a"	"1"	"0.9851"	"1-16569"
"111-1895-4543"	"G2a1_T16189C!"	"1"	"0.9339"	"1-16569"
"111-1895-5564"	"D5a2a_T16092C"	"1"	"0.8904"	"1-16569"
"111-1895-5731"	"D5c1"	"1"	"0.9305"	"1-16569"
"111-1895-5861"	"B4b1a2"	"1"	"0.9784"	"1-16569"
"111-1895-6509"	"F1c1a2"	"1"	"0.9713"	"1-16569"
"111-1895-6523"	"B4a2b1"	"1"	"0.8965"	"1-16569"
"111-1895-7223"	"D5c1a"	"1"	"0.9200"	"1-16569"
"111-1895-7438"	"A14c"	"1"	"0.9477"	"1-16569"
"111-1895-7452"	"R11b"	"1"	"0.7809"	"1-16569"
"111-1895-7506"	"B4h1"	"1"	"0.9557"	"1-16569"
"111-1895-7568"	"Z4a1a"	"1"	"0.9724"	"1-16569"
"111-1895-7643"	"T2b"	"1"	"0.9570"	"1-16569"
"111-1895-7674"	"F4a2"	"1"	"0.9406"	"1-16569"
"111-1895-7704"	"F3a1"	"1"	"0.9893"	"1-16569"
"111-1895-8022"	"Z3f"	"1"	"0.9214"	"1-16569"
"111-1895-8411"	"Y2"	"1"	"0.8528"	"1-16569"
"111-1895-9746"	"G3a1a"	"1"	"0.9575"	"1-16569"
"111-1895-9852"	"Z3"	"1"	"0.9770"	"1-16569"
"111-1896-0209"	"M7b1a1a3"	"1"	"0.9558"	"1-16569"
"111-1896-1176"	"M12a1a1"	"1"	"0.9664"	"1-16569"
"111-1896-1978"	"N9a1"	"1"	"1.0000"	"1-16569"
"111-1896-2975"	"M7b1a1"	"1"	"0.9400"	"1-16569"
"111-1896-3842"	"M7b1a1"	"1"	"0.9646"	"1-16569"
"111-1896-3859"	"M8a2a"	"1"	"0.9820"	"1-16569"
"111-1896-3903"	"Z3d"	"1"	"0.9634"	"1-16569"
"111-1896-4016"	"B4c1b2c2"	"1"	"0.8174"	"1-16569"
"111-1896-4139"	"B5b2c"	"1"	"0.8910"	"1-16569"
"111-1896-4221"	"Z3e"	"1"	"0.8984"	"1-16569"
"111-1896-4290"	"D4g2a1"	"1"	"0.9635"	"1-16569"
"111-1896-4962"	"B4c1b2c"	"1"	"0.9077"	"1-16569"
"111-1896-5303"	"D4"	"1"	"0.8687"	"1-16569"
"111-1896-5747"	"N9a1"	"1"	"1.0000"	"1-16569"
"111-1896-6270"	"D5b1b"	"1"	"0.9806"	"1-16569"
"111-1896-6294"	"B4d1'2'3"	"1"	"0.9347"	"1-16569"
"111-1896-6553"	"D4h1b"	"1"	"0.9863"	"1-16569"
"111-1896-7291"	"M7c1b2b"	"1"	"0.9134"	"1-16569"
"111-1896-8076"	"B4b1a2a"	"1"	"0.8699"	"1-16569"
"111-1896-8168"	"F3a1a"	"1"	"0.9072"	"1-16569"
"111-1896-8243"	"A5b1b"	"1"	"0.9530"	"1-16569"
"111-1896-8984"	"C2"	"1"	"0.9629"	"1-16569"
"111-1896-9028"	"B5b2b"	"1"	"0.9085"	"1-16569"
"111-1896-9202"	"M10a1b1"	"1"	"0.9064"	"1-16569"
"111-1896-9431"	"B5a1c"	"1"	"0.9612"	"1-16569"
"111-1896-9547"	"F1a3"	"1"	"0.9481"	"1-16569"
"111-1896-9776"	"D4a3b"	"1"	"0.9310"	"1-16569"
"111-1897-1397"	"B4k"	"1"	"0.8836"	"1-16569"
"111-1897-2110"	"B5b1"	"1"	"0.9317"	"1-16569"
"111-1897-2264"	"B4g1a"	"1"	"1.0000"	"1-16569"
"111-1897-2776"	"F1a1"	"1"	"0.9509"	"1-16569"
"111-1897-2806"	"D4j15a"	"1"	"0.9530"	"1-16569"
"111-1897-3063"	"B4a4"	"1"	"0.8682"	"1-16569"
"111-1897-3155"	"M8b"	"1"	"0.8291"	"1-16569"
"111-1897-3216"	"A22"	"1"	"0.9835"	"1-16569"
"111-1897-3261"	"D4e1"	"1"	"0.9172"	"1-16569"
"111-1897-3414"	"M8b"	"1"	"0.8291"	"1-16569"
"111-1897-3421"	"D5b4"	"1"	"0.9230"	"1-16569"
"111-1897-3766"	"D4"	"1"	"0.9060"	"1-16569"
"111-1897-4121"	"F1a1d"	"1"	"0.9408"	"1-16569"
"111-1897-4411"	"D4b1a"	"1"	"0.9060"	"1-16569"
"111-1897-4800"	"C4a2d"	"1"	"0.9588"	"1-16569"
"111-1897-5111"	"B4d1a"	"1"	"0.8756"	"1-16569"
"111-1897-5920"	"F1a1"	"1"	"0.9487"	"1-16569"
"111-1897-6231"	"B5a1"	"1"	"0.9317"	"1-16569"
"111-1897-6347"	"N9a8"	"1"	"0.8882"	"1-16569"
"111-1897-6798"	"C7a"	"1"	"0.9936"	"1-16569"
"111-1897-6989"	"C7a"	"1"	"0.9540"	"1-16569"
"111-1897-7061"	"D4a1"	"1"	"0.9906"	"1-16569"
"111-1897-7313"	"M11d"	"1"	"0.9639"	"1-16569"
"111-1897-8334"	"M7b1a1b"	"1"	"0.9526"	"1-16569"
"111-1897-8990"	"F2c1"	"1"	"0.8911"	"1-16569"
"111-1897-9041"	"D4b1b"	"1"	"0.9416"	"1-16569"
"111-1897-9218"	"H5a1"	"1"	"0.8975"	"1-16569"
"111-1897-9775"	"N9a3"	"1"	"0.9421"	"1-16569"
"111-1897-9799"	"M10a1b"	"1"	"0.9654"	"1-16569"
"111-1897-9973"	"Z3"	"1"	"0.8848"	"1-16569"
"111-1898-0511"	"B4e"	"1"	"0.7296"	"1-16569"
"111-1898-1945"	"D4b1b"	"1"	"0.9355"	"1-16569"
"111-1898-2058"	"D4h"	"1"	"0.8616"	"1-16569"
"111-1898-2065"	"N9a3"	"1"	"0.8853"	"1-16569"
"111-1898-2157"	"Z3d"	"1"	"0.9316"	"1-16569"
"111-1898-2324"	"B4d1"	"1"	"0.9485"	"1-16569"
"111-1898-3192"	"A_T152C_T16362C"	"1"	"0.9612"	"1-16569"
"111-1898-3246"	"F2a2"	"1"	"0.9361"	"1-16569"
"111-1898-4298"	"F1a1d"	"1"	"0.9774"	"1-16569"
"111-1898-4526"	"D4a"	"1"	"0.9451"	"1-16569"
"111-1898-5363"	"B4a5"	"1"	"0.8467"	"1-16569"
"111-1898-5738"	"M7b1a2a"	"1"	"0.9862"	"1-16569"
"111-1898-5868"	"F1b1"	"1"	"0.9129"	"1-16569"
"111-1898-6681"	"D4b2b"	"1"	"0.8955"	"1-16569"
"111-1898-7183"	"M7b1a1a"	"1"	"0.9568"	"1-16569"
"111-1898-8746"	"D4b1a2a1"	"1"	"0.9835"	"1-16569"
"111-1898-9071"	"F2c"	"1"	"0.8503"	"1-16569"
"111-1898-9378"	"R18"	"1"	"0.7357"	"1-16569"
"111-1898-9460"	"D4e1a"	"1"	"0.9645"	"1-16569"
"111-1898-9927"	"B5b2a"	"1"	"0.9567"	"1-16569"
"111-1899-0596"	"G3a2"	"1"	"0.9377"	"1-16569"
"111-1899-1623"	"C5a1"	"1"	"0.9474"	"1-16569"
"111-1899-1739"	"D4a"	"1"	"0.9782"	"1-16569"
"111-1899-1852"	"F1a1c"	"1"	"0.9179"	"1-16569"
"111-1899-1883"	"F1b1"	"1"	"0.9228"	"1-16569"
"111-1899-2026"	"B4h"	"1"	"0.7691"	"1-16569"
"111-1899-2248"	"Z4a"	"1"	"0.9819"	"1-16569"
"111-1899-2262"	"Z3k"	"1"	"0.9317"	"1-16569"
"111-1899-2507"	"M7b1a1k"	"1"	"0.9236"	"1-16569"
"111-1899-2644"	"M7b1a1g"	"1"	"0.9772"	"1-16569"
"111-1899-2842"	"D4e1"	"1"	"0.9126"	"1-16569"
"111-1899-3375"	"B5b1a2"	"1"	"0.9218"	"1-16569"
"111-1899-3696"	"D5c2"	"1"	"0.9295"	"1-16569"
"111-1899-4044"	"M7b1a1g"	"1"	"0.9619"	"1-16569"
"111-1899-4204"	"G2a'c'd'e'f"	"1"	"0.9059"	"1-16569"
"111-1899-4211"	"M7b1a1"	"1"	"0.9371"	"1-16569"
"111-1899-4389"	"B4a"	"1"	"0.7609"	"1-16569"
"111-1899-4693"	"G3a1'2'4"	"1"	"0.9552"	"1-16569"
"111-1899-4723"	"F2c"	"1"	"0.8248"	"1-16569"
"111-1899-5010"	"B4c1c1"	"1"	"0.9280"	"1-16569"
"111-1899-5393"	"Y1b1"	"1"	"0.9195"	"1-16569"
"111-1899-5690"	"R11a"	"1"	"0.8012"	"1-16569"
"111-1899-5775"	"A15a"	"1"	"0.8681"	"1-16569"
"111-1899-5874"	"D4"	"1"	"0.8529"	"1-16569"
"111-1899-6666"	"F4b6"	"1"	"0.8411"	"1-16569"
"111-1899-6925"	"F2i"	"1"	"0.9597"	"1-16569"
"111-1899-7519"	"Z3c"	"1"	"0.9488"	"1-16569"
"111-1899-7939"	"Y1"	"1"	"0.9081"	"1-16569"
"111-1899-8646"	"C7a"	"1"	"0.9936"	"1-16569"
"111-1899-9094"	"D4i"	"1"	"0.9000"	"1-16569"
"111-1899-9285"	"B4a1c5"	"1"	"0.9354"	"1-16569"
"111-1899-9414"	"F1a1"	"1"	"0.9101"	"1-16569"
"111-1899-9759"	"M11a"	"1"	"0.9359"	"1-16569"
"111-1900-0058"	"D4a"	"1"	"0.9782"	"1-16569"
"111-1900-0218"	"M7b1a1f"	"1"	"0.9211"	"1-16569"
"111-1900-0607"	"F3a1"	"1"	"0.9343"	"1-16569"
"111-1900-0843"	"D5a2a"	"1"	"0.9096"	"1-16569"
"111-1900-1123"	"N9a3"	"1"	"0.9496"	"1-16569"
"111-1900-1833"	"F1a1"	"1"	"1.0000"	"1-16569"
"111-1900-2151"	"B4h1"	"1"	"0.9396"	"1-16569"
"111-1900-3097"	"D4j15"	"1"	"0.9365"	"1-16569"
"111-1900-3530"	"D5a2a"	"1"	"0.9887"	"1-16569"
"111-1900-5169"	"D4j"	"1"	"0.9345"	"1-16569"
"111-1900-5299"	"F1a1c"	"1"	"0.9151"	"1-16569"
"111-1900-5718"	"F1b1"	"1"	"0.9209"	"1-16569"
"111-1900-5992"	"B4b1a"	"1"	"0.8624"	"1-16569"
"111-1900-6302"	"B5b2c1"	"1"	"0.9293"	"1-16569"
"111-1900-6333"	"B5a1c1a"	"1"	"0.9928"	"1-16569"
"111-1900-6678"	"R11b"	"1"	"0.7909"	"1-16569"
"111-1900-6708"	"U1a1a1a"	"1"	"0.9536"	"1-16569"
"111-1900-6760"	"A15a"	"1"	"0.9242"	"1-16569"
"111-1900-6920"	"B4d1'2'3"	"1"	"0.8125"	"1-16569"
"111-1900-7415"	"G2a1"	"1"	"0.9285"	"1-16569"
"111-1900-7897"	"C7a1"	"1"	"0.9321"	"1-16569"
"111-1900-8672"	"F1d"	"1"	"0.9367"	"1-16569"
"111-1900-9112"	"G2a5"	"1"	"0.9197"	"1-16569"
"111-1900-9570"	"N9a10"	"1"	"0.8419"	"1-16569"
"111-1900-9938"	"M10a1a1a"	"1"	"0.9709"	"1-16569"
"111-1901-0309"	"C7a"	"1"	"0.9672"	"1-16569"
"111-1901-0668"	"D4h4b"	"1"	"0.9431"	"1-16569"
"111-1901-0859"	"B6a"	"1"	"0.8574"	"1-16569"
"111-1901-1023"	"F1a2a"	"1"	"0.8961"	"1-16569"
"111-1901-1122"	"C7"	"1"	"0.9659"	"1-16569"
"111-1901-1139"	"B4d1a"	"1"	"0.9419"	"1-16569"
"111-1901-1146"	"G1a1"	"1"	"0.9237"	"1-16569"
"111-1901-1153"	"M8a2"	"1"	"1.0000"	"1-16569"
"111-1901-1191"	"J1c7a"	"1"	"0.9696"	"1-16569"
"111-1901-1252"	"M7b1a1a1c"	"1"	"0.9811"	"1-16569"
"111-1901-1269"	"D4e1a3"	"1"	"0.9718"	"1-16569"
"111-1901-1306"	"B4d1"	"1"	"0.8875"	"1-16569"
"111-1901-1375"	"A_T152C_T16362C"	"1"	"0.9544"	"1-16569"
"111-1901-1399"	"Y1b1"	"1"	"0.8482"	"1-16569"
"111-1901-1405"	"B4a4"	"1"	"0.8737"	"1-16569"
"111-1901-1474"	"F3a1"	"1"	"0.9277"	"1-16569"
"111-1901-1528"	"M8a2a"	"1"	"0.9635"	"1-16569"
"111-1901-1610"	"R9b1a2b"	"1"	"0.9181"	"1-16569"
"111-1901-1764"	"N9a3"	"1"	"0.9406"	"1-16569"
"111-1901-1832"	"D4g2a1c"	"1"	"1.0000"	"1-16569"
"111-1901-1887"	"M7c1a4a"	"1"	"0.9648"	"1-16569"
"111-1901-1900"	"F2_C16291T"	"1"	"0.8975"	"1-16569"
"111-1901-1962"	"F1a1a"	"1"	"0.9214"	"1-16569"
"111-1901-2129"	"B4c1b_A16335G"	"1"	"0.8426"	"1-16569"
"111-1901-2136"	"F1c1a1"	"1"	"0.9160"	"1-16569"
"111-1901-2228"	"H1ae3"	"1"	"0.7560"	"1-16569"
"111-1901-2280"	"G2a2"	"1"	"0.9413"	"1-16569"
"111-1901-2297"	"N9a3a"	"1"	"0.9523"	"1-16569"
"111-1901-2389"	"F3a1a"	"1"	"0.8781"	"1-16569"
"111-1901-2433"	"M11b1a"	"1"	"0.9661"	"1-16569"
"111-1901-2440"	"D4b1b3"	"1"	"0.9623"	"1-16569"
"111-1901-2464"	"F3a"	"1"	"0.9283"	"1-16569"
"111-1901-2549"	"D5a2a1b4"	"1"	"0.9274"	"1-16569"
"111-1901-2624"	"D4_T195C!"	"1"	"0.9316"	"1-16569"
"111-1901-2631"	"D5a2a1_C16172T"	"1"	"0.9326"	"1-16569"
"111-1901-2662"	"M7c1b"	"1"	"0.9237"	"1-16569"
"111-1901-2716"	"D5a2a1"	"1"	"0.9362"	"1-16569"
"111-1901-2761"	"D4g2b1"	"1"	"0.9834"	"1-16569"
"111-1901-2846"	"M12a1a2"	"1"	"0.9722"	"1-16569"
"111-1901-2877"	"M9a1a1a"	"1"	"0.9236"	"1-16569"
"111-1901-2907"	"A_T152C_T16362C"	"1"	"0.8484"	"1-16569"
"111-1901-3003"	"F1d"	"1"	"0.9497"	"1-16569"
"111-1901-3010"	"F2"	"1"	"0.9221"	"1-16569"
"111-1901-3089"	"G2a1_T16189C_A16194G"	"1"	"0.9312"	"1-16569"
"111-1901-3133"	"A13"	"1"	"0.8579"	"1-16569"
"111-1901-3164"	"D4b2b"	"1"	"0.9593"	"1-16569"
"111-1901-3171"	"F1d"	"1"	"0.9529"	"1-16569"
"111-1901-3188"	"D4"	"1"	"0.9337"	"1-16569"
"111-1901-3232"	"B5b6"	"1"	"0.9087"	"1-16569"
"111-1901-3249"	"F1a1c3"	"1"	"0.9547"	"1-16569"
"111-1901-3300"	"M7c1b"	"1"	"0.9714"	"1-16569"
"111-1901-3331"	"Y1b"	"1"	"0.8338"	"1-16569"
"111-1901-3355"	"C4b6"	"1"	"0.9699"	"1-16569"
"111-1901-3386"	"D5a2a2"	"1"	"0.9880"	"1-16569"
"111-1901-3461"	"M7c1b1"	"1"	"1.0000"	"1-16569"
"111-1901-3508"	"B4h1"	"1"	"0.8921"	"1-16569"
"111-1901-3515"	"D4g"	"1"	"0.8992"	"1-16569"
"111-1901-3607"	"D4j3"	"1"	"0.9210"	"1-16569"
"111-1901-3690"	"F1a1"	"1"	"0.9054"	"1-16569"
"111-1901-3737"	"B5a2a1a"	"1"	"0.9897"	"1-16569"
"111-1901-3829"	"B5a1c1a"	"1"	"0.9694"	"1-16569"
"111-1901-3843"	"B5a1"	"1"	"0.8451"	"1-16569"
"111-1901-3850"	"M11c"	"1"	"0.9087"	"1-16569"
"111-1901-3898"	"C4a1a"	"1"	"0.9386"	"1-16569"
"111-1901-3966"	"F2d"	"1"	"0.9752"	"1-16569"
"111-1901-4000"	"Z3"	"1"	"0.9876"	"1-16569"
"111-1901-4079"	"B5a2a1a"	"1"	"0.9353"	"1-16569"
"111-1901-4109"	"B4c1b2a1"	"1"	"0.9336"	"1-16569"
"111-1901-4130"	"D4a"	"1"	"0.9543"	"1-16569"
"111-1901-4192"	"G2a1d2"	"1"	"0.9568"	"1-16569"
"111-1901-4253"	"D5b1d"	"1"	"0.9199"	"1-16569"
"111-1901-4307"	"D4e3"	"1"	"0.9780"	"1-16569"
"111-1901-4338"	"R16"	"1"	"0.7227"	"1-16569"
"111-1901-4437"	"M10a1a"	"1"	"0.9249"	"1-16569"
"111-1901-4499"	"D5a2a1b"	"1"	"0.9578"	"1-16569"
"111-1901-4505"	"B5a1"	"1"	"0.8359"	"1-16569"
"111-1901-4543"	"F1d"	"1"	"0.9711"	"1-16569"
"111-1901-4604"	"F1a1"	"1"	"0.9101"	"1-16569"
"111-1901-4734"	"F1a1c5"	"1"	"0.9856"	"1-16569"
"111-1901-4802"	"F2a"	"1"	"0.9857"	"1-16569"
"111-1901-4840"	"Z3a"	"1"	"0.9653"	"1-16569"
"111-1901-4857"	"N9a1"	"1"	"0.9626"	"1-16569"
"111-1901-4871"	"H2b"	"1"	"0.8290"	"1-16569"
"111-1901-4925"	"C4a2"	"1"	"0.9146"	"1-16569"
"111-1901-4987"	"R1a1a1"	"1"	"1.0000"	"1-16569"
"111-1901-5007"	"B5b1"	"1"	"0.8461"	"1-16569"
